CODMEC;ANO;DEP;NOME;SETEDU;DISTRITO07;SUBPREF;CORED;ZONA;EFABAND9ANOS1S;EFABAND9ANOS2S;EFABAND9ANOS3S;EFABAND9ANOS4S;EFABAND9ANOS5S;EFABAND9ANOS6S;EFABAND9ANOS7S;EFABAND9ANOS8S;EFABAND9ANOS9S;EFABAND1S;EFABAND2S;EFABAND3S;EFABAND4S;EFABAND5S;EFABAND6S;EFABAND7S;EFABAND8S;TOTALEF_ABAND;EFAPROV9ANOS1S;EFAPROV9ANOS2S;EFAPROV9ANOS3S;EFAPROV9ANOS4S;EFAPROV9ANOS5S;EFAPROV9ANOS6S;EFAPROV9ANOS7S;EFAPROV9ANOS8S;EFAPROV9ANOS9S;EFAPROV1S;EFAPROV2S;EFAPROV3S;EFAPROV4S;EFAPROV5S;EFAPROV6S;EFAPROV7S;EFAPROV8S;TOTALEF_APROV;EFREPROV9ANOS1S;EFREPROV9ANOS2S;EFREPROV9ANOS3S;EFREPROV9ANOS4S;EFREPROV9ANOS5S;EFREPROV9ANOS6S;EFREPROV9ANOS7S;EFREPROV9ANOS8S;EFREPROV9ANOS9S;EFREPROV1S;EFREPROV2S;EFREPROV3S;EFREPROV4S;EFREPROV5S;EFREPROV6S;EFREPROV7S;EFREPROV8S;TOTALEF_REPROV;CONCLUINTES_EF;EMABAND1S;EMABAND2S;EMABAND3S;EMABAND4S;TOTAL_EM_ABAND;EMREPROV1S;EMREPROV2S;EMREPROV3S;EMREPROV4S;TOTAL_EM_REPROV;EMAPROV1S;EMAPROV2S;EMAPROV3S;EMAPROV4S;TOTAL_EM_APROV;CONCLUINTES_EM;CONCLUINTES_EJA;EPAPROV;EPREPROV;EPABAND;EJAIABAND;EJAIAPROV;EJAIREPROV;EJAITOTAL;EJAIIABAND;EJAIIAPROV;EJAIIREPROV;EJAIITOTAL;EJATOTAL
35238570;2016;MUNICIPAL;JOSE SALVADOR JULIANELLI, DEP.;1502;CAMPO BELO;SANTO AMARO;SANTO AMARO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054458;2016;MUNICIPAL;JULIO MARCONDES SALGADO, GEN.;3905;JACANA;JACANA/TREMEMBE;JACANA/TREMEMBE;NORTE;2;0;0;1;1;0;0;0;7;0;0;0;0;0;0;0;0;11;118;91;86;99;105;140;104;32;126;0;0;0;0;0;0;0;0;901;1;2;15;0;0;2;0;1;4;0;0;0;0;0;0;0;0;25;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35092721;2016;MUNICIPAL;KLAUS REINACH, ENG.;2506;CIDADE TIRADENTES;CIDADE TIRADENTES;GUAIANASES;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054586;2016;MUNICIPAL;KENNEDY, PRES.;8501;VILA FORMOSA;ARICANDUVA/FORMOSA/CARRAO;ITAQUERA;LESTE;0;0;3;0;2;0;1;0;1;0;0;0;0;0;0;0;0;7;54;32;47;56;56;83;75;44;85;0;0;0;0;0;0;0;0;532;1;1;0;0;0;12;8;18;4;0;0;0;0;0;0;0;0;44;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;6;8;29;43;114;81;34;229;272
35237668;2016;MUNICIPAL;JUSCELINO KUBITSCHEK OLIVEIRA, PRES.;3104;GUAIANASES;GUAIANASES;GUAIANASES;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35092745;2016;MUNICIPAL;JUSCELINO KUBITSCHEK DE OLIVEIRA, PRES.;3104;GUAIANASES;GUAIANASES;GUAIANASES;LESTE;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;4;148;150;150;123;127;83;104;45;120;0;0;0;0;0;0;0;0;1050;0;0;4;3;2;14;24;12;8;0;0;0;0;0;0;0;0;67;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35419436;2016;MUNICIPAL;JURANDI GOMES DE ARAUJO, PROF.;3610;ITAIM PAULISTA;ITAIM PAULISTA;SAO MIGUEL;LESTE;0;0;0;1;1;1;0;2;2;0;0;0;0;0;0;0;0;7;60;91;100;99;66;134;130;56;143;0;0;0;0;0;0;0;0;879;0;0;0;0;3;4;4;6;24;0;0;0;0;0;0;0;0;41;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35057548;2016;MUNICIPAL;JOSELY MARIA CARDOSO BENTO;2501;CIDADE TIRADENTES;CIDADE TIRADENTES;GUAIANASES;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053223;2016;MUNICIPAL;JULIO MESQUITA;1201;BUTANTA;BUTANTA;BUTANTA;OESTE;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;6;86;64;95;94;97;116;89;61;143;0;0;0;0;0;0;0;0;845;0;0;2;0;0;2;1;1;0;0;0;0;0;0;0;0;0;6;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35239288;2016;MUNICIPAL;JOSE MOLINA JR., VER;2304;CIDADE DUTRA;CAPELA DO SOCORRO;CAPELA DO SOCORRO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055566;2016;MUNICIPAL;JULIO DE OLIVEIRA;6102;PERUS;PERUS;PIRITUBA;NORTE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;86;93;90;112;116;124;131;0;91;0;0;0;0;0;0;0;0;843;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35052059;2016;MUNICIPAL;JULIO DE MESQUITA FILHO;1303;CACHOEIRINHA;CASA VERDE/CACHOEIRINHA;FREGUESIA/BRASILANDIA;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35074767;2016;MUNICIPAL;JULIO DE GRAMMONT;7504;SAO RAFAEL;SAO MATEUS;SAO MATEUS;LESTE;2;7;2;2;4;4;6;0;15;0;0;0;0;0;0;0;0;42;106;121;113;115;87;79;108;0;100;0;0;0;0;0;0;0;0;829;1;2;3;0;0;28;7;0;11;0;0;0;0;0;0;0;0;52;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;9;0;20;29;53;94;16;163;192
35200049;2016;MUNICIPAL;JULIO CESAR DE MELO E SOUSA-MALBA TAHAN, PROF;3703;ITAQUERA;ITAQUERA;ITAQUERA;LESTE;0;0;0;0;0;0;1;5;1;0;0;0;0;0;0;0;0;7;90;64;96;67;66;69;94;23;119;0;0;0;0;0;0;0;0;688;0;0;3;0;0;0;5;1;8;0;0;0;0;0;0;0;0;17;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35271044;2016;MUNICIPAL;JULIO ALVES PEREIRA;4204;JARAGUA;PIRITUBA;PIRITUBA;OESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055669;2016;MUNICIPAL;JUAREZ TAVORA, MAL.;6403;PONTE RASA;ERMELINO MATARAZZO;PENHA;LESTE;0;0;0;0;1;2;0;4;1;0;0;0;0;0;0;0;0;8;60;90;61;76;64;100;95;25;128;0;0;0;0;0;0;0;0;699;0;0;6;0;0;12;7;2;7;0;0;0;0;0;0;0;0;34;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35090712;2016;MUNICIPAL;JULITTA PRADO ALVES DE LIMA, DA.;4602;JARDIM SAO LUIS;M'BOI MIRIM;CAMPO LIMPO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053995;2016;MUNICIPAL;JOSE DE ALCANTARA MACHADO FILHO;5404;MORUMBI;BUTANTA;BUTANTA;OESTE;10;1;1;1;4;1;0;0;0;0;0;0;0;0;0;0;0;18;59;53;50;86;54;72;44;0;90;0;0;0;0;0;0;0;0;508;3;0;8;0;2;9;12;0;19;0;0;0;0;0;0;0;0;53;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;5;7;0;12;29;49;0;78;90
35098760;2016;MUNICIPAL;JOSE ERMIRIO DE MORAIS, SEN.;4402;JARDIM HELENA;SAO MIGUEL;SAO MIGUEL;LESTE;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;4;84;85;56;66;88;95;62;0;70;0;0;0;0;0;0;0;0;606;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;5;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35052802;2016;MUNICIPAL;JOSE DUARTE;2403;CIDADE LIDER;ITAQUERA;ITAQUERA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054148;2016;MUNICIPAL;JOSE DO PATROCINIO;6803;SACOMA;IPIRANGA;IPIRANGA;SUL;0;1;0;1;0;0;0;4;4;0;0;0;0;0;0;0;0;10;79;51;98;69;63;90;59;24;94;0;0;0;0;0;0;0;0;627;0;2;3;0;0;6;3;0;1;0;0;0;0;0;0;0;0;15;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053405;2016;MUNICIPAL;JOSE DIAS DA SILVEIRA, DR.;3504;ITAIM BIBI;PINHEIROS;BUTANTA;OESTE;1;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;6;82;76;87;52;57;64;57;40;67;0;0;0;0;0;0;0;0;582;0;0;10;0;0;25;10;16;14;0;0;0;0;0;0;0;0;75;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35239461;2016;MUNICIPAL;JOSE DE MOURA, VER.;1402;CAMBUCI;SE;IPIRANGA;CENTRO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35078785;2016;MUNICIPAL;JOSE OLYMPIO PEREIRA FILHO;1905;CAPAO REDONDO;CAMPO LIMPO;CAMPO LIMPO;SUL;1;0;2;1;1;4;3;1;0;0;0;0;0;0;0;0;0;13;105;63;74;56;59;69;47;14;39;0;0;0;0;0;0;0;0;526;0;1;7;0;1;10;11;2;9;0;0;0;0;0;0;0;0;41;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35052966;2016;MUNICIPAL;JOSE DE ALENCAR;8405;VILA CURUCA;ITAIM PAULISTA;SAO MIGUEL;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35419746;2016;MUNICIPAL;JOSE FRANCISCO CAVALCANTE, PROF;1908;CAPAO REDONDO;CAMPO LIMPO;CAMPO LIMPO;SUL;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;57;55;54;63;71;79;69;0;61;0;0;0;0;0;0;0;0;509;0;0;5;0;2;10;4;0;10;0;0;0;0;0;0;0;0;31;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35081024;2016;MUNICIPAL;JOSE CLEMENTE PEREIRA;7607;SAPOPEMBA;SAPOPEMBA;SAO MATEUS;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35087221;2016;MUNICIPAL;LUCIANO ROBERTO, PROF.;503;ARTUR ALVIM;PENHA;PENHA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35279336;2016;MUNICIPAL;LUCIANO MENDES DE ALMEIDA, DOM;9601;LAJEADO;GUAIANASES;GUAIANASES;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35267193;2016;MUNICIPAL;KRUKUTU;5513;PARELHEIROS;PARELHEIROS;CAPELA DO SOCORRO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35095576;2016;MUNICIPAL;LUIS GAMA;9202;VILA MEDEIROS;VILA MARIA/VILA GUILHERME;JACANA/TREMEMBE;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35087166;2016;MUNICIPAL;LUIZA HELENA DE BARROS;8407;VILA CURUCA;ITAIM PAULISTA;SAO MIGUEL;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35098700;2016;MUNICIPAL;MALLET, MAL.;4703;JOSE BONIFACIO;ITAQUERA;ITAQUERA;LESTE;0;0;1;0;1;0;2;3;5;0;0;0;0;0;0;0;0;12;59;30;60;65;64;60;58;28;48;0;0;0;0;0;0;0;0;472;1;0;5;1;0;7;8;4;5;0;0;0;0;0;0;0;0;31;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35207834;2016;MUNICIPAL;MAILSON DELANE, PROF.;2502;CIDADE TIRADENTES;CIDADE TIRADENTES;GUAIANASES;LESTE;0;1;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;6;60;90;116;117;106;108;176;53;114;0;0;0;0;0;0;0;0;940;0;0;14;11;5;22;10;7;13;0;0;0;0;0;0;0;0;82;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;7;5;26;38;57;110;19;186;224
35085561;2016;MUNICIPAL;MAGDALENA TAGLIAFERRO;9606;LAJEADO;GUAIANASES;GUAIANASES;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35282340;2016;MUNICIPAL;MADRE PAULINA;2502;CIDADE TIRADENTES;CIDADE TIRADENTES;GUAIANASES;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35051895;2016;MUNICIPAL;MACHADO DE ASSIS;3805;JABAQUARA;JABAQUARA;SANTO AMARO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35429405;2016;MUNICIPAL;M BOI MIRIM II;4603;JARDIM SAO LUIS;M'BOI MIRIM;CAMPO LIMPO;SUL;0;0;0;0;0;3;0;3;2;0;0;0;0;0;0;0;0;8;73;79;57;82;90;130;97;43;60;0;0;0;0;0;0;0;0;711;2;1;6;0;0;26;24;8;9;0;0;0;0;0;0;0;0;76;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053259;2016;MUNICIPAL;LUIZ EDUARDO MATARAZZO, CDE.;6702;RIO PEQUENO;BUTANTA;BUTANTA;OESTE;1;0;0;0;1;1;0;2;2;0;0;0;0;0;0;0;0;7;112;117;92;106;100;107;107;44;102;0;0;0;0;0;0;0;0;887;1;2;9;2;0;15;15;1;3;0;0;0;0;0;0;0;0;48;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;5;18;23;5;68;19;92;115
35060586;2016;MUNICIPAL;LUIZA HELENA FERREIRA, PROFA;1706;CAMPO LIMPO;CAMPO LIMPO;CAMPO LIMPO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35084273;2016;MUNICIPAL;LUIZ GOMES CARDIM SANGIRARDI, ENG.;9105;VILA MATILDE;PENHA;PENHA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053818;2016;MUNICIPAL;LUIZ TENORIO DE BRITO, CEL.;4601;JARDIM SAO LUIS;M'BOI MIRIM;CAMPO LIMPO;SUL;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;4;84;69;73;56;85;107;98;0;70;0;0;0;0;0;0;0;0;642;0;0;2;0;0;9;6;0;4;0;0;0;0;0;0;0;0;21;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35233912;2016;MUNICIPAL;LUIZ ROBERTO MEGA, PROF.;2508;CIDADE TIRADENTES;CIDADE TIRADENTES;GUAIANASES;LESTE;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;99;90;93;146;94;90;63;0;89;0;0;0;0;0;0;0;0;764;1;0;1;0;0;6;0;0;2;0;0;0;0;0;0;0;0;10;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35092691;2016;MUNICIPAL;LUIZ PEREIRA, PROF.;2401;CIDADE LIDER;ITAQUERA;ITAQUERA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35068767;2016;MUNICIPAL;LUIZ GONZAGA DO NASCIMENTO JR. - GONZAGUINHA;6801;SACOMA;IPIRANGA;IPIRANGA;SUL;0;0;1;1;4;2;4;4;2;0;0;0;0;0;0;0;0;18;145;120;117;95;117;55;81;23;56;0;0;0;0;0;0;0;0;809;2;0;13;3;4;12;11;3;6;0;0;0;0;0;0;0;0;54;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;0;0;0;3;24;56;83;33;147;53;233;316
35236949;2016;MUNICIPAL;LUIZ GONZAGA DO NASCIMENTO JR.;7305;SAO MATEUS;SAO MATEUS;SAO MATEUS;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35447766;2016;MUNICIPAL;LOURO ROSA;3609;ITAIM PAULISTA;ITAIM PAULISTA;SAO MIGUEL;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35419285;2016;MUNICIPAL;M BOI MIRIM I;4602;JARDIM SAO LUIS;M'BOI MIRIM;CAMPO LIMPO;SUL;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;5;86;65;63;50;131;61;81;0;83;0;0;0;0;0;0;0;0;620;0;0;3;0;0;0;7;0;3;0;0;0;0;0;0;0;0;13;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35084244;2016;MUNICIPAL;LAURA FUNFAS LE SUEUR, PROFA.;9204;VILA MEDEIROS;VILA MARIA/VILA GUILHERME;JACANA/TREMEMBE;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055542;2016;MUNICIPAL;LEONEL FRANCA, PE.;4205;JARAGUA;PIRITUBA;PIRITUBA;OESTE;0;1;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;7;102;105;72;77;74;85;86;24;82;0;0;0;0;0;0;0;0;707;1;0;7;0;0;22;6;4;0;0;0;0;0;0;0;0;0;40;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;10;36;46;4;83;38;125;171
35054012;2016;MUNICIPAL;LEONARDO VILLAS BOAS;1701;CAMPO LIMPO;CAMPO LIMPO;CAMPO LIMPO;SUL;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;85;106;85;92;90;85;121;54;72;0;0;0;0;0;0;0;0;790;1;0;4;1;2;21;9;10;8;0;0;0;0;0;0;0;0;56;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;18;41;32;91;40;116;53;209;300
35087270;2016;MUNICIPAL;LEONARDO VAN ACKER, PROF.;4703;JOSE BONIFACIO;ITAQUERA;ITAQUERA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35083951;2016;MUNICIPAL;LEONARDO ARROYO;503;ARTUR ALVIM;PENHA;PENHA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35092678;2016;MUNICIPAL;LEILA DINIZ;8404;VILA CURUCA;ITAIM PAULISTA;SAO MIGUEL;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
